,mz,rt,example_data_for_colab/xcms_example_data//B1_NIST1950_1_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_2_6540.mzML,example_data_for_colab/xcms_example_data//B1_NIST1950_3_6540.mzML
FT0153,94.9250770188632,5.074017333984367,1.0,1.0,1.0
FT0156,96.0203700572164,5.107266743977866,1.0,1.0,1.0
FT0157,96.9699371688923,5.074017333984367,1.0,1.0,1.0
FT0158,96.9624276818001,1.333566666667,1.0,1.0,1.0
FT0159,96.9608529748744,8.099633333333,1.0,1.0,1.0
FT0161,96.9878787036454,13.086900000000002,1.0,1.0,1.0
FT0162,97.9735842151562,5.090622456868483,1.0,1.0,1.0
FT0163,97.9607526825432,8.0663838704427,1.0,1.0,1.0
FT0165,98.9670229855586,5.090622456868483,1.0,1.0,1.0
FT0167,98.959604186496,8.11625,1.0,1.0,1.0
FT0168,99.0453246629916,1.0509592122395834,1.0,1.0,1.0
FT0169,99.0425712419,13.070282999674482,1.0,1.0,0.0
FT0170,99.970589724108,5.074016666667,1.0,1.0,1.0
FT0172,100.048001349291,1.034333333333,1.0,1.0,1.0
FT0173,100.970955717962,5.074017333984367,1.0,1.0,1.0
FT0174,100.964860528282,13.519133333333,1.0,1.0,1.0
FT0176,100.985851503676,13.086900000000002,1.0,1.0,1.0
FT0178,101.071731431018,6.37071685791015,1.0,1.0,1.0
FT0180,101.060721210064,1.1839689890543617,1.0,1.0,1.0
FT0185,102.020356489026,1.53306884765625,1.0,1.0,1.0
FT0187,102.063698783204,1.1839689890543617,1.0,1.0,1.0
FT0190,102.019573047672,4.957650248209633,1.0,1.0,1.0
FT0191,102.02718193253,6.8694330851237,1.0,1.0,1.0
FT0192,102.962914718312,13.5357666015625,1.0,1.0,1.0
FT0193,103.014825830759,3.295233333333,1.0,1.0,1.0
FT0194,103.040283023128,2.031800587972,1.0,1.0,1.0
FT0195,103.054490781548,4.0267,1.0,1.0,1.0
FT0196,103.003888771854,6.13812306722005,1.0,1.0,1.0
FT0197,103.040222558927,1.5829355875651032,0.0,1.0,1.0
FT0198,103.076543050736,1.35020243326823,1.0,1.0,1.0
FT0200,103.003871333752,0.66859753926595,1.0,1.0,1.0
FT0202,104.043567427923,2.048416666667,1.0,1.0,1.0
FT0203,104.035445040012,6.653316752115884,1.0,1.0,1.0
FT0205,105.019551160188,4.990814208984366,1.0,1.0,1.0
FT0206,105.038444001065,6.653316752115884,1.0,1.0,1.0
FT0207,105.04470445324,2.048416666667,1.0,1.0,1.0
FT0208,105.034524628691,0.9346008936564133,1.0,1.0,1.0
FT0209,105.001247500181,1.7437190373738667,1.0,1.0,1.0
FT0215,106.040813703814,6.669975789388017,1.0,0.0,1.0
FT0216,106.042035146195,0.9346008936564133,1.0,1.0,1.0
FT0217,106.065831835026,1.167333333333,1.0,1.0,1.0
FT0219,106.993784077455,13.186649999999998,1.0,1.0,1.0
FT0220,107.066336252082,6.287583333333,1.0,1.0,1.0
FT0221,107.050194176431,0.934583333333,1.0,1.0,1.0
FT0223,107.037203735636,1.36683578491211,1.0,1.0,1.0
FT0225,108.042521470403,6.66995,1.0,1.0,1.0
FT0226,108.053379783012,0.9179670407614784,1.0,1.0,1.0
FT0227,108.045396036526,1.18395,1.0,1.0,1.0
FT0231,109.029623933548,1.0509684244791666,1.0,1.0,1.0
FT0232,109.040710718035,6.370708292643067,1.0,1.0,1.0
FT0234,110.060934942362,1.1108449681598267,1.0,1.0,1.0
FT0235,110.975707016654,1.78243459065755,1.0,1.0,1.0
FT0236,111.020134580795,3.24535,1.0,1.0,1.0
FT0238,111.081343253588,1.1839689890543617,1.0,1.0,1.0
FT0239,111.082008026183,4.009631474812833,1.0,1.0,1.0
FT0240,111.012302641969,8.747983805338533,1.0,1.0,1.0
FT0241,112.051744790287,3.0292333333330004,1.0,1.0,1.0
FT0242,112.096854439072,3.1456166666670002,1.0,1.0,1.0
FT0243,112.022316361184,3.228733333333,0.0,1.0,1.0
FT0249,113.054655133563,3.0292333333330004,1.0,1.0,1.0
FT0250,113.034438560934,6.437245731608067,1.0,1.0,1.0
FT0254,114.056153474041,5.057351684570317,1.0,1.0,1.0
FT0256,113.989258838731,1.001083333333,1.0,1.0,1.0
FT0260,114.936262774256,1.0675851186116534,1.0,1.0,1.0
FT0264,115.003542193661,1.6826841476438834,1.0,1.0,1.0
FT0266,115.059064676545,5.0656982421875,1.0,1.0,1.0
FT0267,114.988759776465,13.086899820963534,1.0,1.0,1.0
FT0268,115.014128060844,5.489633333333,0.0,1.0,1.0
FT0269,115.040099005381,1.1673344217934531,1.0,1.0,1.0
FT0270,115.076533266377,1.0509592122395834,1.0,1.0,1.0
FT0271,115.003292082415,0.6686,1.0,1.0,1.0
FT0274,116.035370615751,4.6085459391276,1.0,0.0,1.0
FT0275,116.071794065028,5.024082438151033,1.0,1.0,1.0
FT0276,116.006924809423,1.682683333333,1.0,1.0,1.0
FT0277,116.045697924414,6.6699612935384165,1.0,1.0,1.0
FT0278,116.043392236901,1.1673344217934531,1.0,1.0,1.0
FT0279,116.079714441729,1.0426508789060833,1.0,1.0,1.0
FT0282,116.959532591254,13.519133333333,1.0,1.0,1.0
FT0284,116.95106137556,5.06568417561865,1.0,1.0,1.0
FT0287,117.01937415241,6.2877085367838506,1.0,1.0,1.0
FT0288,117.055754879997,1.2670857747395834,1.0,1.0,1.0
FT0290,117.038409783172,4.625164794921867,1.0,1.0,1.0
FT0291,117.074939381913,5.024082438151033,1.0,1.0,1.0
FT0293,117.962645772122,13.510816361490717,1.0,1.0,1.0
FT0294,118.051245972519,5.905233764648433,1.0,1.0,1.0
FT0295,118.033994963705,1.5663188934326167,1.0,1.0,1.0
FT0296,118.059018189584,1.2670762207032917,1.0,1.0,1.0
FT0297,118.022341360711,6.271078491210933,0.0,1.0,1.0
FT0299,118.904246398288,1.0464507761639035,1.0,1.0,1.0
FT0300,119.97442753012,1.433319091796875,1.0,1.0,1.0
FT0301,120.069607505801,5.057351684570317,1.0,1.0,1.0
FT0304,121.029683259899,1.2837024688720702,1.0,1.0,1.0
FT0305,121.102307000908,0.9013333333329999,1.0,1.0,1.0
FT0308,121.049104654698,4.093183333333,1.0,1.0,1.0
FT0309,121.578376920269,1.3456026713053384,0.0,1.0,1.0
FT0311,122.085666406182,5.024150000000001,1.0,1.0,1.0
FT0312,122.058903549999,5.922038777669267,1.0,1.0,1.0
FT0313,122.967768697738,13.086900000000002,1.0,1.0,1.0
FT0314,122.968414676535,0.6686,1.0,1.0,1.0
FT0315,123.061442492318,5.9218505859375,1.0,1.0,1.0
FT0316,123.021796691048,4.8911504109700505,1.0,1.0,1.0
FT0317,123.048836962633,0.9512176513671867,1.0,1.0,1.0
FT0318,123.03437186519,1.2837,1.0,1.0,1.0
FT0319,122.996235440361,0.6519805908203133,1.0,1.0,1.0
FT0320,123.971117316248,13.103516666667,1.0,1.0,1.0
FT0324,124.015325661149,5.107266743977866,1.0,1.0,1.0
FT0325,124.007755822169,5.87198384602865,1.0,1.0,1.0
FT0328,125.010959458638,5.872079976399733,1.0,1.0,1.0
FT0329,124.984638509194,2.4141365051269497,1.0,1.0,1.0
FT0330,125.018444590873,5.107266743977866,1.0,1.0,1.0
FT0331,124.982654887466,13.086900000000002,1.0,1.0,1.0
FT0332,124.991415840706,1.3335858662923183,1.0,1.0,1.0
FT0333,124.991655065448,4.957606636555983,1.0,1.0,1.0
FT0338,126.004567593507,5.87198384602865,1.0,1.0,1.0
FT0339,125.994467500726,1.3169525146484367,1.0,1.0,1.0
FT0340,126.019838241863,4.957658593749833,1.0,0.0,1.0
FT0341,126.904840516621,2.29777908325195,1.0,1.0,1.0
FT0343,126.935622958428,1.3169512573242181,1.0,1.0,1.0
FT0344,127.051332711613,6.387333333333,1.0,1.0,1.0
FT0347,127.048880458955,1.5164522806803382,1.0,1.0,1.0
FT0349,126.988757574351,1.3335858662923183,1.0,1.0,1.0
FT0351,128.035416987085,4.8579,1.0,1.0,1.0
FT0352,128.071489610543,4.19261372884115,1.0,1.0,1.0
FT0354,128.959752782483,13.53575830078125,1.0,1.0,1.0
FT0355,128.932548020424,1.3169499999999998,1.0,1.0,1.0
FT0357,129.055916489579,1.001083333333,1.0,1.0,1.0
FT0358,129.019575924156,1.5995686848958333,1.0,1.0,1.0
FT0359,129.038767487187,4.857900492350267,1.0,1.0,1.0
FT0360,128.980486024386,13.103516666667,1.0,0.0,1.0
FT0361,129.019349579631,8.0331314086914,1.0,1.0,1.0
FT0364,130.087493427002,4.209271748860683,1.0,1.0,1.0
FT0366,130.062027592061,6.1546,1.0,1.0,1.0
FT0367,130.064839365812,1.3335762664796582,1.0,1.0,1.0
FT0368,130.041441890878,4.86614431559245,1.0,1.0,1.0
FT0370,130.052001043095,6.0216,1.0,1.0,1.0
FT0375,130.958616929264,5.0823336669921835,1.0,1.0,0.0
FT0380,131.034916595872,2.979366666667,1.0,1.0,1.0
FT0381,131.08247352741,6.869433333333,1.0,1.0,1.0
FT0382,131.046196320708,6.445562489827466,1.0,1.0,1.0
FT0385,131.071181752408,1.100833333333,1.0,1.0,1.0
FT0386,131.045298469497,5.007516988118483,1.0,1.0,1.0
FT0387,132.03037375094,5.007516988118483,1.0,1.0,1.0
FT0388,132.030228790689,6.54530131022135,1.0,1.0,1.0
FT0389,132.014649643106,2.0733584594728165,1.0,1.0,1.0
FT0390,132.092299920402,4.209398531087066,1.0,1.0,0.0
FT0391,132.048974431791,6.43729146321615,1.0,1.0,1.0
FT0392,132.074740326656,1.166215896606445,1.0,1.0,1.0
FT0393,132.037378451575,2.9940839131673167,1.0,1.0,1.0
FT0395,132.8677720329,5.09063622843425,1.0,1.0,1.0
FT0396,133.014362524378,7.21855,1.0,1.0,1.0
FT0397,133.050854415636,1.400066666667,1.0,1.0,0.0
FT0400,133.014776402756,0.651983333333,1.0,1.0,1.0
FT0403,134.017966866817,7.21855,1.0,1.0,1.0
FT0404,134.049197585163,4.857764689127601,1.0,1.0,1.0
FT0405,133.991809110226,1.53306884765625,1.0,1.0,1.0
FT0406,134.060794077922,1.3169499999999998,0.0,1.0,1.0
FT0407,134.02802380716,4.974283854166667,1.0,1.0,1.0
FT0408,134.894416914727,5.074017333984367,1.0,1.0,1.0
FT0411,135.031266053619,3.3451,1.0,1.0,1.0
FT0415,135.029932656957,5.024150594075517,1.0,1.0,1.0
FT0416,135.894881049879,5.074017333984367,1.0,0.0,1.0
FT0420,136.035145146756,3.344925689697267,1.0,1.0,1.0
FT0421,136.033380325954,5.024150000000001,1.0,1.0,1.0
FT0424,136.877161858449,5.082333882649733,0.0,1.0,1.0
FT0425,136.862688892739,1.067583333333,1.0,1.0,1.0
FT0427,137.10460762249,4.209267679850266,1.0,1.0,1.0
FT0429,137.040690785148,6.553583333333,1.0,1.0,1.0
FT0430,137.024592093995,1.0343349456787116,1.0,1.0,1.0
FT0431,137.15434223125,4.4420430501301995,1.0,1.0,1.0
FT0436,138.055980514529,1.3169525146484367,1.0,1.0,1.0
FT0437,138.027405968128,1.05095,1.0,1.0,1.0
FT0439,138.971268076016,7.966633605957033,1.0,1.0,1.0
FT0440,139.017013646239,5.0574,0.0,1.0,1.0
FT0441,139.076316261097,1.0011014302571617,1.0,1.0,1.0
FT0443,139.985179001018,5.273598734537767,1.0,1.0,1.0
FT0445,140.978401693477,13.086900000000002,1.0,1.0,1.0
FT0446,140.919503898853,4.974283854166667,1.0,1.0,1.0
FT0447,141.055929834977,1.0509592122395834,1.0,1.0,1.0
FT0448,141.091881084138,0.9429087801617066,1.0,1.0,1.0
FT0455,142.059088974825,1.042642472839355,1.0,1.0,1.0
FT0456,142.09646394217,0.9429004923500933,1.0,1.0,1.0
FT0457,142.065559292642,2.8204242706298834,1.0,0.0,1.0
FT0458,142.917351998261,4.99085744222005,1.0,1.0,1.0
FT0463,143.071278916841,1.1839689890543617,0.0,1.0,1.0
FT0464,142.998129515034,4.19261372884115,1.0,1.0,1.0
FT0466,143.107904092097,0.9512176513671867,1.0,1.0,1.0
FT0467,144.103023499564,4.1596833333330006,1.0,1.0,1.0
FT0468,144.030622867758,4.974283333333,1.0,1.0,1.0
FT0469,144.045584999785,1.2172023773193366,1.0,1.0,1.0
FT0471,144.066487126404,2.2306804656982497,1.0,1.0,1.0
FT0474,144.030420605778,0.6519805908203133,1.0,0.0,1.0
FT0475,144.111228288245,0.9512176513671867,1.0,1.0,1.0
FT0476,144.975465945637,13.086900000000002,1.0,1.0,1.0
FT0477,144.954531687888,13.519133333333,1.0,1.0,1.0
FT0478,144.86923569354,5.073995971679683,1.0,1.0,1.0
FT0479,145.086661506109,0.984466666667,1.0,1.0,1.0
FT0480,145.061924667623,6.387333333333,1.0,1.0,1.0
FT0481,145.014348015687,6.886066666667,1.0,1.0,1.0
FT0482,145.058833471402,1.449933333333,1.0,1.0,1.0
FT0486,145.123266577659,1.134083333333,1.0,1.0,1.0
FT0487,145.111847460072,0.9346008936564133,1.0,1.0,1.0
FT0489,146.04584314998,4.940921020507816,1.0,1.0,1.0
FT0490,146.046102894343,6.287583333333,1.0,1.0,1.0
FT0491,146.063907589632,6.420583333333,1.0,1.0,1.0
FT0493,146.019211061778,6.886062113444017,1.0,1.0,1.0
FT0494,146.082488750771,1.405167388916015,1.0,1.0,1.0
FT0495,146.090129995738,0.9678333333329999,1.0,1.0,1.0
FT0496,146.965977002378,2.4623425801595,1.0,1.0,1.0
FT0497,146.908237294095,1.483183333333,1.0,1.0,1.0
FT0498,147.044981408945,4.026406860351567,1.0,1.0,1.0
FT0499,147.047150081194,6.304216666667,1.0,1.0,1.0
FT0501,146.984885561151,13.170016666667001,1.0,1.0,1.0
FT0502,147.064985528375,6.4206787109375,1.0,1.0,1.0
FT0503,147.028771241298,0.6686,1.0,1.0,1.0
FT0504,148.043797389082,4.791416666667001,1.0,1.0,1.0
FT0505,148.076684396171,1.15071881612142,1.0,1.0,1.0
FT0509,148.04803536958,4.0097910563151,1.0,1.0,1.0
FT0510,148.906280151177,1.4832023620605466,1.0,1.0,1.0
FT0511,149.045662159746,5.107266743977866,1.0,1.0,1.0
FT0513,149.027998692872,1.2338261978151084,1.0,1.0,1.0
FT0514,149.060698592132,1.067583333333,1.0,1.0,1.0
FT0515,149.009543650166,0.9262837801617068,1.0,1.0,1.0
FT0516,149.001182456821,1.405167388916015,1.0,1.0,1.0
FT0517,150.091557186688,1.11745,1.0,1.0,1.0
FT0518,150.056057870715,1.36683578491211,1.0,1.0,1.0
FT0519,149.994739072193,0.818232917785645,1.0,1.0,1.0
FT0520,150.01720768955,4.8743886311849,1.0,1.0,1.0
FT0521,150.048608114921,5.123900000000001,1.0,1.0,1.0
FT0522,150.962592502091,13.086900000000002,1.0,1.0,1.0
FT0524,151.034517615231,1.8256082738242165,1.0,1.0,1.0
FT0525,151.026339972933,3.926459248860683,1.0,1.0,1.0
FT0526,151.007214515981,4.724916585286467,1.0,1.0,1.0
FT0527,151.057206491038,6.287583333333,1.0,1.0,1.0
FT0528,151.060828629267,4.891029866536467,1.0,1.0,1.0
FT0529,151.040707397623,1.167333333333,1.0,1.0,1.0
FT0531,151.112649787614,1.3834524790445966,1.0,1.0,1.0
FT0532,151.966035676582,13.103516666667,1.0,1.0,1.0
FT0533,152.029505644901,3.9262547810872332,1.0,1.0,1.0
FT0534,152.059765424057,6.287583333333,1.0,1.0,1.0
FT0535,152.053805526359,1.8342690785725833,1.0,1.0,1.0
FT0537,152.071761566385,1.1335255940755198,1.0,1.0,1.0
FT0538,152.047183959914,5.04908358968115,1.0,1.0,1.0
FT0539,152.112061512337,6.287583333333,1.0,1.0,1.0
FT0540,152.123742049836,1.1174687703450517,1.0,1.0,1.0
FT0541,152.978148211452,13.086900000000002,1.0,1.0,1.0
FT0543,153.030765216211,4.6085459391276,1.0,1.0,1.0
FT0544,153.055038078446,4.791416666667001,1.0,1.0,1.0
FT0545,153.019222011981,0.9345921134947067,1.0,1.0,1.0
FT0547,153.03025790673,13.086900000000002,0.0,1.0,1.0
FT0548,153.127122097981,1.05095,1.0,1.0,1.0
FT0549,154.057540150384,4.791416666667001,1.0,1.0,1.0
FT0550,153.981381267255,13.103516666667,1.0,1.0,1.0
FT0551,154.022618607557,0.9346008936564133,1.0,1.0,1.0
FT0554,154.915562140771,13.53575,1.0,1.0,1.0
FT0558,155.057024684642,4.7914085835773,1.0,1.0,1.0
FT0559,154.998987486036,8.747983333333,1.0,1.0,1.0
FT0560,155.107267561073,0.9346008936564133,1.0,1.0,1.0
FT0561,156.055025297208,4.7912373860677,1.0,1.0,1.0
FT0562,156.074916258997,4.0267,1.0,1.0,1.0
FT0573,157.024898805244,4.9909,1.0,1.0,1.0
FT0575,157.086997733017,1.0509684244791666,1.0,1.0,1.0
FT0576,157.036484228479,5.223670456949701,1.0,1.0,1.0
FT0578,157.020766928932,0.66859753926595,1.0,1.0,1.0
FT0579,157.123179071765,0.9179674148559567,1.0,1.0,1.0
FT0582,158.056637448867,3.0374978474936496,1.0,1.0,1.0
FT0583,158.060321644649,1.7047922134399334,1.0,1.0,1.0
FT0585,158.010084110237,0.66859753926595,1.0,1.0,1.0
FT0586,158.020875696986,5.207065836588533,1.0,1.0,1.0
FT0587,158.118532023675,4.17597681681315,1.0,1.0,1.0
FT0588,158.090533537838,1.0343349456787116,1.0,1.0,1.0
FT0589,158.126610273698,0.9013419316608033,1.0,1.0,1.0
FT0590,159.040846079392,5.057351684570317,1.0,1.0,1.0
FT0591,159.004036524599,5.489787292480467,1.0,1.0,1.0
FT0592,159.10317848856,0.9512176513671867,1.0,1.0,1.0
FT0593,158.992744832511,9.07214086914045,1.0,1.0,1.0
FT0594,159.076816078138,6.0382334391276,1.0,1.0,1.0
FT0597,160.097729736615,4.143066666667,1.0,1.0,1.0
FT0598,160.097915575422,5.389883886718583,1.0,1.0,1.0
FT0600,160.027528046794,0.6519805908203133,1.0,0.0,1.0
FT0601,160.106382767586,0.9512176513671867,1.0,1.0,1.0
FT0602,160.842178860886,5.0574,1.0,1.0,1.0
FT0603,160.94939480819,13.519133333333,1.0,1.0,1.0
FT0605,160.956263141903,0.8514666770936734,1.0,1.0,1.0
FT0606,160.957225669601,0.9512883504231766,1.0,1.0,0.0
FT0612,161.133329958451,0.8847171147664383,1.0,1.0,1.0
FT0614,161.952769701132,13.485882568359367,1.0,1.0,1.0
FT0617,162.077244211976,4.109816666667,1.0,1.0,1.0
FT0619,162.022393354291,1.5663188934326167,1.0,1.0,1.0
FT0620,162.076973382166,5.015799552409017,1.0,1.0,1.0
FT0622,162.136375526402,0.8847171147664383,1.0,1.0,1.0
FT0623,162.839248529747,5.074017333984367,1.0,1.0,1.0
FT0624,162.960120018912,13.086900000000002,1.0,1.0,1.0
FT0625,162.948741458672,13.53575,1.0,1.0,1.0
FT0627,163.061256171857,4.359183333332999,1.0,1.0,1.0
FT0629,163.041243102448,5.315135447184249,0.0,1.0,1.0
FT0630,163.05149050195,0.66859753926595,1.0,1.0,1.0
FT0632,163.079579731306,4.109389241536467,1.0,1.0,1.0
FT0633,163.110999288504,0.9927757924396116,1.0,1.0,1.0
FT0635,164.071773874556,4.026406860351567,1.0,1.0,1.0
FT0636,164.065897312953,4.375534057617184,1.0,1.0,1.0
FT0637,164.071633765728,1.1673355102539067,1.0,1.0,1.0
FT0641,164.836837662837,5.07402521565755,1.0,1.0,1.0
FT0643,165.041847598861,2.0810067494710336,1.0,1.0,1.0
FT0645,165.074980981582,4.010066666667,1.0,1.0,1.0
FT0647,165.091851509832,0.9179670407614784,1.0,1.0,1.0
FT0649,165.005730421992,5.1239003499349,1.0,1.0,1.0
FT0650,165.020507847639,0.66859753926595,1.0,1.0,1.0
FT0651,165.056036065296,1.233816666667,1.0,1.0,1.0
FT0652,165.973399272377,13.086900000000002,1.0,1.0,1.0
FT0655,166.094883470218,0.9013505299886067,1.0,1.0,1.0
FT0656,166.957477650906,13.086900000000002,1.0,1.0,1.0
FT0657,166.936497901237,13.485883076985683,1.0,1.0,1.0
FT0658,167.021314544024,5.107266743977866,1.0,1.0,1.0
FT0659,167.04465364656,6.387333333333,1.0,1.0,1.0
FT0663,166.996794869001,6.8694330851237,1.0,1.0,1.0
FT0664,167.10741845656,0.9179674148559567,1.0,1.0,1.0
FT0665,167.649066827232,5.1239003499349,1.0,1.0,1.0
FT0666,167.836730434957,1.0509684244791666,1.0,1.0,1.0
FT0667,167.836752027256,5.1238998413086,1.0,1.0,1.0
FT0668,167.961066132146,13.086900000000002,1.0,1.0,1.0
FT0669,168.066404512168,1.5248470306396484,1.0,1.0,1.0
FT0670,168.02395043657,5.107266743977866,1.0,1.0,1.0
FT0671,168.02846998093,6.270966666666999,1.0,1.0,1.0
FT0672,168.078821299624,5.273516666667001,1.0,1.0,1.0
FT0673,168.110462565428,0.9179674148559567,1.0,1.0,1.0
FT0674,168.972707902801,13.086900000000002,1.0,1.0,1.0
FT0675,168.951254123183,13.469266764322917,1.0,1.0,1.0
FT0677,169.025637167235,5.107266743977866,1.0,1.0,1.0
FT0678,169.061683742068,2.7613032023111996,1.0,1.0,1.0
FT0679,169.069452867905,1.496505800882975,1.0,1.0,1.0
FT0680,169.013572877352,5.439751180013017,1.0,1.0,1.0
FT0681,168.998592962746,2.1141174316406333,1.0,1.0,1.0
FT0682,169.123025495928,0.9013505299886067,1.0,1.0,1.0
FT0683,169.834097989728,5.1239003499349,1.0,1.0,1.0
FT0684,169.833947841857,1.0509684244791666,1.0,1.0,1.0
FT0685,169.976665915835,13.070274951171866,1.0,1.0,1.0
FT0686,170.07378333403,0.9512176513671867,1.0,1.0,1.0
FT0687,170.051953104042,5.464764617919917,1.0,1.0,1.0
FT0688,170.0643795656,2.7798146565755166,1.0,1.0,1.0
FT0689,170.027995556312,5.090622456868483,1.0,1.0,1.0
FT0691,170.126535018444,0.9179674148559567,1.0,1.0,1.0
FT0693,171.102180847511,0.9678333333329999,1.0,1.0,1.0
FT0695,171.039554497803,4.974275124104817,1.0,1.0,1.0
FT0696,171.112000295313,1.2504524230957033,1.0,1.0,1.0
FT0697,171.138548759292,0.9013505299886067,1.0,1.0,1.0
FT0698,171.83118617116,5.123900000000001,1.0,1.0,1.0
FT0699,171.831362884586,1.0509684244791666,1.0,1.0,1.0
FT0700,171.960713121746,13.103516666667,1.0,1.0,1.0
FT0701,171.911069826767,8.049766666667,1.0,1.0,1.0
FT0702,172.07012024221,5.323383459472483,1.0,1.0,1.0
FT0703,172.015638451106,1.0842185974121101,1.0,1.0,1.0
FT0706,172.105633850395,0.9825892766316733,1.0,1.0,1.0
FT0707,172.141898237803,0.8930252240497201,1.0,1.0,1.0
FT0708,172.916710034012,13.5357666015625,1.0,1.0,1.0
FT0709,172.965251782403,13.153399658203133,1.0,1.0,1.0
FT0710,173.08185196639,5.107266743977866,1.0,1.0,1.0
FT0711,173.056341625975,4.9909,1.0,1.0,1.0
FT0712,173.10448253281,11.341356404622399,1.0,1.0,1.0
FT0713,173.09604964871,4.0267,1.0,1.0,1.0
FT0715,173.009265381304,8.0331314086914,1.0,1.0,1.0
FT0716,172.991593150918,0.9844673090618533,1.0,1.0,1.0
FT0717,173.092780661842,5.66427264811215,1.0,1.0,1.0
FT0718,172.991573108035,1.0751848856608066,1.0,1.0,1.0
